articleId,resourcePrimKey,idInstitucion,urlTitle,id_,name,url,description,provider,serviceType,produces,alternateName,address,email,telephone,availableChannel,serviceArea,serviceAudience,serviceOperator,requiresDocumentation,price,paymentMethod,diasdeatencion,tiempoestimado,version,structureId
34808,34810,13817,convalidacion-administrativa-de-actas-servicios-,1851892,Convalidación administrativa de actas,http://www.registrocivil.gov.py,"Validación administrativa de Actas de nacimientos, de matrimonios y de defunciones donde faltare solo la firma del oficial registrador.","MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas","Legalización, homologación, autenticación, visación",Validación administrativa de Actas del registro civil,-,Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción,SD,595 (21) 560 400 / 06 - Int. 218,,Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/convalidacion-administrativa-de-actas/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				- Nota de solicitud correspondiente.
			
				X
			
				 
			
				 
		
		
			
				- Libro de Acta de origen y Archivo Central
			
				 
			
				X
			
				 
		
		
			
				- Cedula de Identidad vigente del interesado
			
				 
			
				 
			
				X",- Estampilla de 6.400 Gs. (según Decreto en vigor) / Costo Adicional:  - Formulario de 2.000 Gs.,-,Lunes a viernes - 07:00 a 14:00 Hs.,20 días,1.3,11057
34850,34852,13817,condena-servicios-,1166396,Condena,ministeriodejusticia.gov.py/,Registro de la sanción dictada por el Juez al/a la ciudadano/a acusado en la causa que le corresponde.,"MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General de Establecimientos Penitenciarios y Centros Educativos","Proceso penal, policial, judicial y administrativo",Registro y dictamen sobre la derivación o no del expediente a la Penitenciaría,-,Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción,SD,595 (21) 450 519 / 458 189,,Global,Ciudadanos en proceso judicial,http://www.tramitesparaguay.gov.py/condena/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				- Oficio Judicial
			
				X",Sin costo,-,Lunes a viernes - 07:00 a 18:00 Hs.,2 Horas,1.4,11057
34868,34870,13817,entrada-al-penal,1166400,Entrada al Penal,,Registro de la orden judicial de ingreso a la penitenciaría de un ciudadano.,MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS / Dirección General de Establecimientos Penitenciarios y Centros Educativos,,,-,Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción,,595 (21) 450 519 / 458 189,,,,,,Sin costo,-,Lunes a viernes - 07:00 a 18:00 Hs.,1 hora,1.4,11057
34877,34879,13817,inscripcion-consular-servicios-,1851896,Inscripción consular,,"Inscripción de nacimiento de niños nacidos en el extranjero, de padres o madres paraguayos (en misión diplomática) y de nacimientos o defunciones acaecidos en buques o aeronaves nacionales, en los países en los que el Paraguay cuenta con representación consular.","MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General del Registro del estado civil de las personas",,,-,Concepción e/ Cedro y Lapacho - Barrio Hipódromo / Asunción,,595 (21) 560 400 / 06 - Int. 218,,,,,,Estampilla de Gs. 6.400 según Decreto en vigor,-,Lunes a viernes - 07:00 a 13:00 Hs.,20 días,1.3,11057
34897,34899,13537,expedicion-y-autenticacion-de-copias-de-documentos-servicios-,462065,Expedición y autenticación de copias de documentos,www.mdi.gov.py,"Solicitud realizada para la obtención de copias autenticadas de documentos oficiales producidos por las diferentes instituciones que se relacionan directamente con el Poder Ejecutivo a través del Ministerio del Interior. Obran archivos, en algunos casos desde el año 1872 (Ver listado de tipos de documentaciones en Observaciones)","Ministerio del Interior, Oficina Central del Ministerio del Interior - Secretaría General","Solicitud realizada para la obtención de copias autenticadas de documentos oficiales, producidos por las diferentes instituciones que se relacionan directamente con el Poder Ejecutivo a través del Ministerio del Interior. Obran archivos, en algunos casos, desde el año 1872 (Ver listado de tipos de documentaciones en Observaciones)",Copias autenticadas de documentos oficiales.,-,Chile y Manduvira,-,021 415 2200,,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/expedicion-y-autenticacion-de-copias-de-documentos/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				Nota de solicitud con los datos completos del solicitante y el motivo de su pedido
			
				X
			
				 
			
				 
		
		
			
				C´dula de identidad vigente del solicitante
			
				 
			
				X",Gs. 23.500,-,lunes a viernes - 07:00 a 19:00 hs.,24 horas,1.3,11057
34923,34925,221306,cambio-de-denominacion-de-firmas-unipersonales-a-sociedades-servicios-,1166139,Cambio de denominación de firmas unipersonales a sociedades,http://www.mtess.gov.py/,Cambio de denominación de las empresas unipersonales a sociedades.,"MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL /
Viceministerio de Empleo y Seguridad Social",Cambios,Registro de cambio de denominación de las empresas unipersonales a sociedades.,-,Edificio Corfan - Paraguari y Herrera - Asunción,info@mtess.gov.py,(021) 448183 - (021) 493202 - (021) 448485,,Territorio Nacional,Empresas y organizaciones,http://www.tramitesparaguay.gov.py/cambio-de-denominacion-de-firmas-unipersonales-a-sociedades/,"<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                        padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:500px; "">
				Nombre
			<th style=""
                       font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:55px;"">
				Orignal
			<th style=""
                        font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:68px;"">
				Fotocopia
				Simple
			<th style=""
                          font-family:Arial, sans-serif;
                        font-size:14px;font-weight:bold;
                         padding:8px 5px;
                        border-style:solid;border-width:1px;
                        overflow:hidden;word-break:normal;border-color:#999;
                        color:#fff;background-color:#7f8c8d; text-align: center; width:78px;"">
				Fotocopia
				Autenticada
		
		
			
				Según según Decreto 10.047 / 95 - 580 / 08
		
		
			
				- Nota de solicitud de cambio de denominación firmada por el propietario anterior y los Directores asignados por la nueva sociedad, según escritura
			
				 
			
				 
			
				X
		
		
			
				- Constitución de Sociedad (Escritura Pública con sello del Registro Público)
			
				 
			
				 
			
				X
		
		
			
				- Acta de la última Asamblea (en la cual figura el Directorio actual)
			
				 
			
				 
			
				X
		
		
			
				- RUC (con nueva denominación)
			
				 
			
				 
			
				X
		
		
			
				- Nota de comunicación de IPS (con nueva denominación)
			
				 
			
				 
			
				X
		
		
			
				- Cedula de Identidad de los Directivos (si son extranjeros, presentar carnet de Migraciones)
			
				 
			
				 
			
				X
		
		
			
				- Lista de personales con fecha de entrada (según ultima planilla semestral) firmada por los directivos
			
				 
			
				 
			
				X
		
		
			
				- Acta de asamblea
			
				 
			
				 
			
				X
		
		
			
				- Recibo del último semestre. (Las que deben ser autenticadas por Escribanía o Juez de Paz)
			
				 
			
				 
			
				X
		
		
			
				- Constancia Inscripción en el Registro Único de Contribuyente (RUC).
			
				 
			
				 
			
				X",Sin costo,-,Lunes a Viernes - 07:00 a 15:00 Hs.,72 Horas,1.2,11057
34934,34936,13852,habilitacion-de-empresas-verificadoras-de-calidad-de-combustibles-liquidos-servicios-,689774,Habilitación de empresas verificadoras de calidad de combustibles líquidos,http://www.mic.gov.py,Solicitud de habilitación de empresas verificadoras de calidad de combustibles líquidos.,"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE COMBUSTIBLES LÍQUIDOS",Solicitud de habilitación de empresas verificadoras de calidad de combustibles líquidos.,Habilitación de empresas verificadoras,,Avda. Mariscal López 3333 y Dr. Weiss / Asunción,SD,"595 (21) 616 3079
Fax: 595 (21) 616 3070",El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Territorio Nacional,Ciudadanía,http://www.tramitesparaguay.gov.py/habilitacion-de-empresas-verificadoras-de-calidad-de-combustibles-liquidos/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				- Constitución de Sociedad según las disposiciones legales vigentes
			
				 
			
				 
			
				X
		
		
			
				- Acreditación ante la ONE
			
				 
			
				 
			
				X
		
		
			
				- Inscripción en el Registro de Empresas Proveedoras de Servicios Especializa­dos (REPSE)
			
				 
			
				 
			
				X
		
		
			
				- Autorización Municipal
			
				 
			
				 
			
				X
		
		
			
				- Declaración de Impacto Ambiental o similar otorga­da por la Secretaría del Ambiente, conforme a la Ley 294/93.
			
				 
			
				 
			
				X",7 jornales mínimos,-,Lunes a viernes - 07:00 a 15:00 hs,10 días,1.4,11057
34945,34947,13537,modificacion-de-estatutos-de-fundaciones-asociaciones-ong-s-y-otras-entidades-sin-fines-de-lucro-servicios-,454157,"Modificación de estatutos de fundaciones, asociaciones, ONG y otras entidades sin fines de lucro.",www.mdi.gov.py,Solicitud de aprobación de las modificaciones introducidas a los Estatutos Sociales de entidades sin sin fines de lucro reconocidas por Decreto del Poder Ejecutivo.,"Ministerio del Interior, Oficina Central del Ministerio del Interior - Asesoría Jurídica","Solicitud de modificación de estatutos de fundaciones, asociaciones, ONG y otras entidades sin fines de lucro, mediante la promulgación de un Decreto.",Modificación de estatutos,-,Chile y Manduvira - 2º piso / Asunción,-,595 (21) 415 2269,,Territorio Nacional,"Fundaciones, asociaciones, ONG y otras entidades sin fines de lucro.",http://www.tramitesparaguay.gov.py/modificacion-de-estatutos-de-fundaciones-asociaciones-ongs-y-otras-entidades-sin-fines-de-lucro/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				Nota de solicitud dirigida al Ministro, bajo patrocinio de abogado, solicitando la modificación de los Estatutos sociales
			
				X
			
				 
			
				 
		
		
			
				Recibo de pago del aracel correspondiente
			
				X
			
				 
			
				 
		
		
			
				Estatuto social vigente
			
				 
			
				 
			
				X
		
		
			
				 Decreto del Poder Ejecutivo en donde se reconoce la personería jurídica de la entidad, del Acta de la última Asamblea ordinaria de la entidad
			
				 
			
				 
			
				X
		
		
			
				Acta de la Asamblea extraordinaria en la cual se aprueba la modificación del Estatuto social, con el listado de socios asistentes que acredite el cumplimiento del quórum, el poder votante y el asentimiento de las 3/4 partes de los Asociado, exigida en el código civil
			
				 
			
				 
			
				X
		
		
			
				Estatuto social modificado, protocolizado por un Escribano público, con su correspondiente hoja de seguridad notarial. La escritura debe indicar si la modificación es total o parcial y en su caso especificar los artículos modificados.
			
				 
			
				 
			
				X",Gs. 384.791,-,Lunes a viernes - 07:00 a 15:00 Hs.,30 a 90 días,1.3,11057
34965,34967,13817,extradicion-servicios-,1166410,Extradición,,"Cumplimiento del proceso de extradición del ciudadano, a solicitud del país con el que el Paraguay ha firmado acuerdo de cooperación judicial.","MINISTERIO DE JUSTICIA Y DE DERECHOS HUMANOS /
Dirección General de Establecimientos Penitenciarios y Centros Educativos",,,-,Calle Estados Unidos entre Rca. de Colombia y Av. Gaspar Rodriguez de Francia / Asunción,,595 (21) 450 519 / 458 189,,,,,,Sin costo,-,Lunes a viernes - 07:00 a 18:00 Hs.,2 meses,1.3,11057
35000,35002,13852,habilitacion-de-empresas-verificadoras-de-gas-licuado-de-petroleo-glp-servicios-,772875,Habilitación de empresas verificadoras de gas licuado de petróleo (GLP),www.mic.gov.py,Solicitud de habilitación de la empresa verificadora de GLP.,MINISTERIO DE INDUSTRIA Y COMERCIO - Dirección General de Combustibles - DIRECCIÓN DE GAS LICUADO DE PETRÓLEO,Solicitud de habilitación de la empresa verificadora de GLP,Habilitación,,Avda. Mariscal López 3333 y Dr. Weiss,,595 (21) 616 3079,Personal - El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.,Todo el territorio nacional,Todo ciudadano,http://www.tramitesparaguay.gov.py/habilitacion-de-empresas-verificadoras-de-gas-licuado-de-petroleo-glp/,"Nombre
			
				Orignal
			
				Fotocopia
				Simple
			
				Fotocopia
				Autenticada
		
		
			
				Constitución de Sociedad según las disposiciones legales vigentes
			
				X
			
				 
			
				 
		
		
			
				Licencia otorgada por el ONE para uso del servicio
			
				 
			
				 
			
				X
		
		
			
				Inscripción en el Registro de Empresas Proveedoras de Servicios Especializados (REPSE)
			
				 
			
				 
			
				X
		
		
			
				Autorización Municipal
			
				X
			
				 
			
				 
		
		
			
				Declaración de Impacto Ambiental o similar otorgado por la SEAM conforme a la Ley 294/93
			
				X",7 jornales mínimos,,,0 días,1.1,11057
