id_article;id_servicio;id_institucion;id_version;nombre;url;descripcion;proveedor;tipo_servicio;producto;nombre_alternativo;direccion;email;telefono;canal_disponible;alcance;audiencia;operador;version;structureid
29784;29786;13636;588355;Liberación de impuestos a las pertenencias de los funcionarios diplomáticos extranjeros acreditados ante el Gobierno Nacional;www.mre.gov.py;"Solicitud de liberación de impuestos a la exportación o importación de vehículos, bienes y artículos personales de los funcionarios diplomáticos y consulares, técnicos del servicio de organismos internacionales y demás agentes del servicio exterior, acreditados ante el Gobierno Nacional";MINISTERIO DE RELACIONES EXTERIORES - Dirección de Franquicias Diplomáticas;Solicitud de liberación de impuestos a la exportación o importación de bienes personales;Constancia;-;"Palma y 14 de Mayo ""Palacio Benigno López"" / Asunción";franquiciadiplomatica@.mre.gov.py;595 (21) 495 393;"";Capital;"Funcionarios diplomáticos y consulares, técnicos del servicio de organismos internacionales y demás agentes del servicio exterior, acreditados ante el Gobierno Nacional";http://www.tramitesparaguay.gov.py/liberacion-de-impuestos-a-las-pertenencias-de-los-funcionarios-diplomaticos-extranjeros-acreditados-ante-el-gobierno-nacional/;1.8;11057
29793;29795;13655;590276;Inclusión del descuento IPS;http://www.hacienda.gov.py;Solicitud de de registro para descuento del Instituto de Previsión Social (IPS).;"MINISTERIO DE HACIENDA

Dirección General de Jubilaciones y Pensiones";Registro;Autorización de descuento al Instituto de Previsión Social (IPS);-;Iturbe y Simón Bolivar (1a. Ptda) Asunción;jubilaciones@hacienda.gov.py;"Tel.  595 (21) 493 723 / 449 942
Fax  595 (21) 441 690";"";Territorio Nacional;Asegurado del IPS;http://www.tramitesparaguay.gov.py/inclusion-del-descuento-ips/;1.2;11057
29804;29806;13675;611076;Gestión para la aplicación de medida administrativa;http://www.mec.gov.py;"Denuncia ante la Dirección de Control del Personal para dar inicio a un proceso de aplicación de medida administrativa a funcionarios docentes, técnicos o administrativos del MEC que se encuentran en situación irregular. Dicha medida administrativa se aplica al final de cada mes, una vez actualizada la planilla de sueldos del MEC.";"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";"Asuntos laborales, judicial y administrativo";Actualización del legajo del funcionario;-;Chile 636 c/ General Diaz / Asunción;talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Instituciones;http://www.tramitesparaguay.gov.py/gestion-para-la-aplicacion-de-medida-administrativa/;1.4;11057
29817;29819;13636;29966;Legalización de certificado de inocuidad;http://www.mre.gov.py/v1/default.aspx;Consiste en certificar la firma del funcionario autorizado del Ministerio de Salud Pública y Bienestar Social.;"Ministerio de Relaciones Exteriores - MRE, Dirección de Legalizaciones";Legalización de documento;Validación de certificado;"";Palma y 14 de Mayo - Palacio Benigno López / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;Personal;Capital;"Industria Alimenticia, Exportadores de Alimentos";http://www.tramitesparaguay.gov.py/legalizacion-de-certificado-de-inocuidad/;1.1;11057
29828;29830;13852;711485;Cambio de emblema a estación de servicio de gas licuado de petróleo (GLP);http://www.mic.gov.py;Solicitud de cambio de emblema de estaciones de servicios de GLP.;"MINISTERIO DE INDUSTRIA Y COMERCIO -
Dependencia:
Dirección General de Combustibles -
Área:
DIRECCIÓN DE GAS LICUADO DE PETRÓLEO";Solicitud de cambio de emblema de estaciones de servicios de GLP.;Documentos;"";Avda. Mariscal López 3333 y Dr. Weiss / Asunción;SD;"595 (21) 616 3079
Fax: 595 (21) 616 3070";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;Territorio Nacional;Empresas del sector;http://www.tramitesparaguay.gov.py/cambio-de-emblema-a-estacion-de-servicio-de-gas-licuado-de-petroleo-glp/;1.7;11057
29843;29845;13675;611071;Incorporación de documentos para legajo al sistema;http://www.mec.gov.py;Recepción de documentación de docente o funcionario administrativo para incorporarlas al Legajo Personal.;"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";Gestión de talento humano;Legajo del funcionario actualizado;-;Mariscal Lopez y Juan de Mena / Edif. Rieder - Asunción;talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Funcionarios;http://www.tramitesparaguay.gov.py/incorporacion-de-documentos-para-legajo-al-sistema/;1.5;11057
29870;29872;13675;611059;Registro de inscripción provisorio de entidades;http://www.mec.gov.py;"Solicitud de registro para obtención del Certificado de Registro de inscripción provisoria de entidades, con expediente en trámite de reconocimiento de Personería jurídica ante el Ministerio del Interior.";"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";"Antecedentes, Constancias";Certificado de registro de inscripción;-;Chile 636 c/ General Diaz / Asunción;talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Entidades de culto;http://www.tramitesparaguay.gov.py/registro-de-inscripcion-provisoria-de-entidades/;1.4;11057
29881;29883;13675;611016;Inscripción de docentes a concursos públicos de oposición de la Comisión Nacional de Selección de Educadores.;http://www.mec.gov.py;"Solicitud de postulación a un cargo convocado a Concurso Público de Oposición, ya sea de competencia en la Comisión Nacional de Selección de Educadores o de la Comisión Regional de Selección de Educadores.";"MINISTERIO DE EDUCACIÓN Y CULTURA
Dirección General de Gestión del Talento Humano";"Concursos de admisión, Solicitudes de empleo";Inscripción de docentes a concurso/s de oposición pública;-;Chile entre Gral. Díaz y Eduardo V. Haedo;asdireccionconcurso@gmail.com;595 (21) 498 956;"";Territorio Nacional;Docentes;http://www.tramitesparaguay.gov.py/inscripcion-de-docentes-a-concursos-publicos-de-oposicion-de-la-comision-nacional-de-seleccion-de-educadores/;1.4;11057
29927;29929;13675;610967;Inscripción y reinscripción para escalafón docente;http://www.mec.gov.py;Solicitud realizada para la inscripción del docente al registro de escalafón para la asignación de beneficios por el grado y la antiguedad.;"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";Gestión de talento humano;Inscripción en la planilla de legajos;-;Mariscal Lopez y Juan de Mena / Edif. Rieder - Asunción;talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;DocenteL;http://www.tramitesparaguay.gov.py/inscripcion-y-reinscripcion-para-escalafon-docente/;1.6;11057
29936;29938;13746;622814;"Análisis de productos domisanitarios, cosméticos y otros para su registro";http://www.mspbs.gov.py;"Solicitud de analisis de calidad de los productos domisanitarios, cosmeticos, fitofarmacos y otros para su registro.";"MINISTERIO DE SALUD PÚBLICA Y BIENESTAR SOCIAL
Dirección Nacional de Vigilancia Sanitaria (DNVS)";"Solicitud de análisis de calidad de los productos domisanitarios, cosméticos, fitofarmacos y otros para su registro.";Registro;"";San Carlos Nº 916 entre EE UU y Parapiti;-;204715;El trámite es personal cuando este puede ser realizado por el solicitante o por el representante legal.;Territorio Nacional;CIudadanía;http://www.tramitesparaguay.gov.py/analisis-de-productos-domisanitarios-cosmeticos-y-otros-para-su-registro/;1.8;11057
29949;29951;13675;610891;Rubricación de libros de actas de entidades;http://www.mec.gov.py;"Gestión realizada por una entidad inscrita en el Registro Nacional de Culto, con el propósito de rubricar sus Libros de Actas, que es una de las condiciones para obtener el reconocimiento del Ministerio de Educación y Cultura como entidades sin fines de lucro y beneficiarse así de las ventajas fiscales y tributarias que le acuerda la legislación a las entidades de beneficio público.";"MINISTERIO DE EDUCACIÓN Y CULTURA /
Vice Ministerio de Culto";"Registros, inscripciones";Rubricación de Actas de Registro Nacional de Culto;-;Estrella casi Alberdi / Edif. City - 2° piso -Asunción;SD;595 (21) 493 476;"";Territorio Nacional;Entidades de Culto;http://www.tramitesparaguay.gov.py/rubricacion-de-libros-de-actas-de-entidades/;1.3;11057
29988;29990;13675;610820;Legajo personal;http://www.mec.gov.py;Expedición de una constancia curricular de nombramientos del docente o funcionario administrativo de del MEC.;"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";"Certificados, Antecedentes, Constancias";Constancia de nombramiento;-;Chile 636 c/ General Diaz / Asunción;talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Funcionarios;http://www.tramitesparaguay.gov.py/legajo-personal/;1.5;11057
30019;30021;13746;622328;Autorización de despachos aduaneros de importación y exportación de medicamentos psicotrópicos y afines;http://www.mspbs.gov.py;"Los importadores y exportadores de: medicamentos y afines, productos de higiene, domisanitario, solicitan al Departamento la constancia de intervención del Ministerio de Salud Pública y Bienestar Social la autorización de los despachos aduaneros.";"MINISTERIO DE SALUD PÚBLICA Y BIENESTAR SOCIAL
Dirección Nacional de Vigilancia Sanitaria (DNVS)";"Los importadores y exportadores de: medicamentos y afines, productos de higiene, domisanitario, solicitan al departamento la constancia de intervención del Ministerio de Salud Pública y Bienestar Social la autorización de los despachos aduaneros.";Autorizaciones;"";San Carlos Nº 916 casi Parapiti;dnvs@mspbs.gov.py;204-715;El trámite es presencial cuando la presencia física de la persona es indispensable para realizar el trámite.;Global;CIudadanía;http://www.tramitesparaguay.gov.py/autorizacion-de-despachos-aduaneros-de-importacion-y-exportacion-de-medicamentos-psicotropicos-y-afines/;1.3;11057
30031;30033;13537;464273;Radicación temporaria;www.migraciones.gov.py;"Proveer de la documentación necesaria a los ciudadanos extranjeros que desean permanecer en el país en calidad de residentes temporarios, de conformidad a lo previsto en la Ley Nº 978/96 de migraciones.";Ministerio del Interior - Dirección General de Migraciones;"Proveer de la documentación necesaria a los ciudadanos extranjeros que desean permanecer en el país en calidad de residentes temporarios, de conformidad a lo previsto en la Ley nº 978/96 de migraciones.";Radicación temporaria;-;Eligio Ayala Nº201 y Caballero - Asunción;sgral@migraciones.gov.py;595 (021) 446 066 / 492 908;"";Global;Ciudadanos extranjeros;http://www.tramitesparaguay.gov.py/radicacion-temporaria/;1.2;11057
30044;30046;13675;610770;Levantamiento de retención salarial;http://www.mec.gov.py;"Solicitud de liberación del salario del funcionario, sobre el que pesaba una medida administrativa de retención salarial.";"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";Asuntos laborales administrativos;Levantamiento de retención salarial;-;Chile 636 c/ General Diaz / Asunción;talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Funcionarios;http://www.tramitesparaguay.gov.py/levantamiento-de-retencion-salarial/;1.5;11057
30074;30076;13852;711532;Juicio de opción de nacionalidad;www.repatriados.gov.py;Juicio de opción de nacionalidad a hijos/as de paraguayos nacidos en el exterior.;"PRESIDENCIA DE LA REPÚBLICA -
Área:
ASESORÍA JURIDICA";Juicio de opción de nacionalidad a hijos de paraguayos nacidos en el exterior.;Nacionalidad;"";Antequera 860 c/ Manuel Domínguez - Asunción;Ines_mariasilvabertis@hotmail.com;"595 (21) 449 345
Fax: 595( 21) 448 767";El trámite es personal cuando éste puede ser realizado por el solicitante o por el representante legal.;Global;Sin distinción;http://www.tramitesparaguay.gov.py/juicio-de-opcion-de-nacionalidad/;1.5;11057
30087;30089;13675;610752;Matriculación docente;http://www.mec.gov.py;Inscripción en el Registro profesional del docente para la obtención de la matricula que le habilita a ejercer la docencia y para acceder a la certificación documental.;"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";Gestión de talento humano;Matricula de docente;-;Mariscal Lopez y Juan de Mena / Edif. Rieder - Asunción;http://talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Docentes;http://www.tramitesparaguay.gov.py/matriculacion-docente/;1.5;11057
30096;30098;13636;538407;Legalización de certificado de inscripción de firmas comerciales;www.mre.gov.py;Consiste en autenticar la firma del funcionario autorizado del Ministerio de Industria y Comercio;"Ministerio de Relaciones Exteriores, Dirección de Legalizaciones - Servicio de Atención al Público";Legalización de documento;Validación de certificado;-;Palma y 14 de Mayo - Palacio Benigno López / Asunción;legalizaciones@mre.gov.py;595 (21) 443 779;"";Capital;Empresas;http://www.tramitesparaguay.gov.py/legalizacion-de-certificado-de-inscripcion-de-firmas-comerciales/;1.2;11057
30121;30123;13655;590249;Jubilación extraordinaria;http://www.hacienda.gov.py;"Solicitud de jubilaciones y haberes de retiro de forma extraordinaria, realizada a la Caja fiscal de jubilaciones y pensiones del Ministerio de Hacienda, por los funcionarios que no cuentan con la cantidad de años requeridos.";"MINISTERIO DE HACIENDA

Dirección General de Jubilaciones y Pensiones";Pensión y Jubilaciones;Remuneración jubilatoria;-;Iturbe y Simón Bolivar (1a. Ptda) - Asunción;jubilaciones@hacienda.gov.py;"Tel. 	:  595 (21) 493 723 / 449 942
Fax	:  595 (21) 441 690";"";Territorio Nacional;Funcionarios que no cuentan con la cantidad de años requeridos;http://www.tramitesparaguay.gov.py/jubilacion-extraordinaria/;1.5;11057
30138;30140;13675;610725;Movimiento de personal;http://www.mec.gov.py;"Solicitud de movimiento de personal de acuerdo a lo establecido en la Resolución Nº 5008, tales como Nombramiento, Permiso con y sin goce de sueldo, Reposición, Destitución, Traslado, Comisionamiento, Jubilación o Renuncia.";"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";Gestión de talento humano;Inicio de proceso de movimiento de personal;-;Chile 636 c/ General Diaz / Asunción;http://talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Funcionario;http://www.tramitesparaguay.gov.py/nombramiento-permiso-con-y-sin-goce-de-sueldo-reposicion-destitucion-traslado-comisionamiento-jubilacion-y-renuncia/;1.4;11057
30159;30161;13746;622766;Autorización de fijación de precios;www.mspbs.gov.py;Solicitud para la obtención de precios de medicamentos para la VENTA al público.;Dirección Nacional de Vigilancia Sanitaria (DNVS);Solicitud para la obtención de precios de medicamentos para la venta al público.;Precios;"";Pasaje San Carlos Nº 916 e/ Parapití y EE.UU.;dnvs@mspbs.gov.py;204-715;"Presencial: El trámite es presencial, cuando la presencia física de la persona es indispensable para realizar el trámite.";Territorio Nacional;Ciudadanía;http://www.tramitesparaguay.gov.py/autorizacion-de-fijacion-de-precios/;2.3;11057
30172;30174;13675;610713;Programa de retiro voluntario;http://www.mec.gov.py;Solicitud realizada por un funcionario que desea acogerse al programa de retiro de voluntario;"MINISTERIO DE EDUCACIÓN Y CULTURA /
Dirección General de Gestión del Talento Humano";Gestión de talento humano;Inclusión en la planilla de jubilación y pensiones;-;Mariscal Lopez y Juan de Mena / Edif. Rieder - Asunción;http://talentohumano@mec.gov.py;595 (233) 458 465 / 204 293;"";Territorio Nacional;Funcionario;http://www.tramitesparaguay.gov.py/programa-de-retiro-voluntario/;1.5;11057
